ID,Name,Full Name,Type 1,Type 2,Fast Move,Charge Move
5745,Swoobat,Swoobat,Psychic,Flying,Air Slash,Aerial Ace
5746,Swoobat,Swoobat,Psychic,Flying,Air Slash,Psychic
5747,Swoobat,Swoobat,Psychic,Flying,Air Slash,Future Sight
5748,Drilbur,Drilbur,Ground,Flying,Scratch,Dig
5749,Drilbur,Drilbur,Ground,Flying,Scratch,Drill Run
5750,Drilbur,Drilbur,Ground,Flying,Scratch,Rock Tomb
5751,Drilbur,Drilbur,Ground,Flying,Mud-Slap,Dig
5752,Drilbur,Drilbur,Ground,Flying,Mud-Slap,Drill Run
5753,Drilbur,Drilbur,Ground,Flying,Mud-Slap,Rock Tomb
5754,Excadrill,Excadrill,Ground,Steel,Mud Shot,Earthquake
5755,Excadrill,Excadrill,Ground,Steel,Mud Shot,Drill Run
5756,Excadrill,Excadrill,Ground,Steel,Mud Shot,Rock Slide
5757,Excadrill,Excadrill,Ground,Steel,Mud Shot,Iron Head
5758,Excadrill,Excadrill,Ground,Steel,Metal Claw,Earthquake
5759,Excadrill,Excadrill,Ground,Steel,Metal Claw,Drill Run
5760,Excadrill,Excadrill,Ground,Steel,Metal Claw,Rock Slide
5761,Excadrill,Excadrill,Ground,Steel,Metal Claw,Iron Head
5762,Excadrill,Excadrill,Ground,Steel,Mud-Slap,Earthquake
5763,Excadrill,Excadrill,Ground,Steel,Mud-Slap,Drill Run
5764,Excadrill,Excadrill,Ground,Steel,Mud-Slap,Rock Slide
5765,Excadrill,Excadrill,Ground,Steel,Mud-Slap,Iron Head
5766,Audino,Audino,Normal,Steel,Pound,Hyper Beam
5767,Audino,Audino,Normal,Steel,Pound,Disarming Voice
5768,Audino,Audino,Normal,Steel,Pound,Dazzling Gleam
5769,Audino,Audino,Normal,Steel,Zen Headbutt,Hyper Beam
5770,Audino,Audino,Normal,Steel,Zen Headbutt,Disarming Voice
5771,Audino,Audino,Normal,Steel,Zen Headbutt,Dazzling Gleam
5772,Timburr,Timburr,Fighting,Steel,Low Kick,Low Sweep
5773,Timburr,Timburr,Fighting,Steel,Low Kick,Rock Tomb
5774,Timburr,Timburr,Fighting,Steel,Low Kick,Brick Break
5775,Timburr,Timburr,Fighting,Steel,Pound,Low Sweep
5776,Timburr,Timburr,Fighting,Steel,Pound,Rock Tomb
5777,Timburr,Timburr,Fighting,Steel,Pound,Brick Break
5778,Gurdurr,Gurdurr,Fighting,Steel,Low Kick,Stone Edge
5779,Gurdurr,Gurdurr,Fighting,Steel,Low Kick,Low Sweep
5780,Gurdurr,Gurdurr,Fighting,Steel,Low Kick,Brick Break
5781,Gurdurr,Gurdurr,Fighting,Steel,Poison Jab,Stone Edge
5782,Gurdurr,Gurdurr,Fighting,Steel,Poison Jab,Low Sweep
5783,Gurdurr,Gurdurr,Fighting,Steel,Poison Jab,Brick Break
5784,Conkeldurr,Conkeldurr,Fighting,Steel,Poison Jab,Stone Edge
5785,Conkeldurr,Conkeldurr,Fighting,Steel,Poison Jab,Dynamic Punch
5786,Conkeldurr,Conkeldurr,Fighting,Steel,Poison Jab,Focus Blast
5787,Conkeldurr,Conkeldurr,Fighting,Steel,Counter,Stone Edge
5788,Conkeldurr,Conkeldurr,Fighting,Steel,Counter,Dynamic Punch
5789,Conkeldurr,Conkeldurr,Fighting,Steel,Counter,Focus Blast
5790,Tympole,Tympole,Water,Steel,Mud Shot,Sludge Wave
5791,Tympole,Tympole,Water,Steel,Mud Shot,Mud Bomb
5792,Tympole,Tympole,Water,Steel,Mud Shot,Water Pulse
5793,Tympole,Tympole,Water,Steel,Bubble,Sludge Wave
5794,Tympole,Tympole,Water,Steel,Bubble,Mud Bomb
5795,Tympole,Tympole,Water,Steel,Bubble,Water Pulse
5796,Palpitoad,Palpitoad,Water,Ground,Mud Shot,Sludge Wave
5797,Palpitoad,Palpitoad,Water,Ground,Mud Shot,Water Pulse
5798,Palpitoad,Palpitoad,Water,Ground,Mud Shot,Earth Power
5799,Palpitoad,Palpitoad,Water,Ground,Bubble,Sludge Wave
5800,Palpitoad,Palpitoad,Water,Ground,Bubble,Water Pulse
5801,Palpitoad,Palpitoad,Water,Ground,Bubble,Earth Power
5802,Seismitoad,Seismitoad,Water,Ground,Mud Shot,Sludge Bomb
5803,Seismitoad,Seismitoad,Water,Ground,Mud Shot,Earth Power
5804,Seismitoad,Seismitoad,Water,Ground,Mud Shot,Muddy Water
5805,Seismitoad,Seismitoad,Water,Ground,Bubble,Sludge Bomb
5806,Seismitoad,Seismitoad,Water,Ground,Bubble,Earth Power
5807,Seismitoad,Seismitoad,Water,Ground,Bubble,Muddy Water
5808,Throh,Throh,Fighting,Ground,Low Kick,Low Sweep
5809,Throh,Throh,Fighting,Ground,Low Kick,Body Slam
5810,Throh,Throh,Fighting,Ground,Low Kick,Focus Blast
5811,Throh,Throh,Fighting,Ground,Zen Headbutt,Low Sweep
5812,Throh,Throh,Fighting,Ground,Zen Headbutt,Body Slam
5813,Throh,Throh,Fighting,Ground,Zen Headbutt,Focus Blast
5814,Sawk,Sawk,Fighting,Ground,Low Kick,Low Sweep
5815,Sawk,Sawk,Fighting,Ground,Low Kick,Body Slam
5816,Sawk,Sawk,Fighting,Ground,Low Kick,Focus Blast
5817,Sawk,Sawk,Fighting,Ground,Poison Jab,Low Sweep
5818,Sawk,Sawk,Fighting,Ground,Poison Jab,Body Slam
5819,Sawk,Sawk,Fighting,Ground,Poison Jab,Focus Blast
5820,Sewaddle,Sewaddle,Bug,Grass,Bug Bite,Seed Bomb
5821,Sewaddle,Sewaddle,Bug,Grass,Bug Bite,Silver Wind
5822,Sewaddle,Sewaddle,Bug,Grass,Bug Bite,Energy Ball
5823,Sewaddle,Sewaddle,Bug,Grass,Struggle Bug,Seed Bomb
5824,Sewaddle,Sewaddle,Bug,Grass,Struggle Bug,Silver Wind
5825,Sewaddle,Sewaddle,Bug,Grass,Struggle Bug,Energy Ball
5826,Swadloon,Swadloon,Bug,Grass,Bug Bite,Bug Buzz
5827,Swadloon,Swadloon,Bug,Grass,Bug Bite,Silver Wind
5828,Swadloon,Swadloon,Bug,Grass,Bug Bite,Energy Ball
5829,Swadloon,Swadloon,Bug,Grass,Struggle Bug,Bug Buzz
5830,Swadloon,Swadloon,Bug,Grass,Struggle Bug,Silver Wind
5831,Swadloon,Swadloon,Bug,Grass,Struggle Bug,Energy Ball
5832,Leavanny,Leavanny,Bug,Grass,Bug Bite,X-Scissor
5833,Leavanny,Leavanny,Bug,Grass,Bug Bite,Leaf Blade
5834,Leavanny,Leavanny,Bug,Grass,Bug Bite,Silver Wind
5835,Leavanny,Leavanny,Bug,Grass,Bug Bite,Leaf Storm
5836,Leavanny,Leavanny,Bug,Grass,Razor Leaf,X-Scissor
5837,Leavanny,Leavanny,Bug,Grass,Razor Leaf,Leaf Blade
5838,Leavanny,Leavanny,Bug,Grass,Razor Leaf,Silver Wind
5839,Leavanny,Leavanny,Bug,Grass,Razor Leaf,Leaf Storm
5840,Venipede,Venipede,Bug,Poison,Bug Bite,Sludge Bomb
5841,Venipede,Venipede,Bug,Poison,Bug Bite,Signal Beam
5842,Venipede,Venipede,Bug,Poison,Bug Bite,Gyro Ball
5843,Venipede,Venipede,Bug,Poison,Poison Sting,Sludge Bomb
5844,Venipede,Venipede,Bug,Poison,Poison Sting,Signal Beam
5845,Venipede,Venipede,Bug,Poison,Poison Sting,Gyro Ball
5846,Whirlipede,Whirlipede,Bug,Poison,Bug Bite,Sludge Bomb
5847,Whirlipede,Whirlipede,Bug,Poison,Bug Bite,Signal Beam
5848,Whirlipede,Whirlipede,Bug,Poison,Bug Bite,Gyro Ball
5849,Whirlipede,Whirlipede,Bug,Poison,Poison Sting,Sludge Bomb
5850,Whirlipede,Whirlipede,Bug,Poison,Poison Sting,Signal Beam
5851,Whirlipede,Whirlipede,Bug,Poison,Poison Sting,Gyro Ball
5852,Scolipede,Scolipede,Bug,Poison,Bug Bite,Megahorn
5853,Scolipede,Scolipede,Bug,Poison,Bug Bite,Sludge Bomb
5854,Scolipede,Scolipede,Bug,Poison,Bug Bite,X-Scissor
5855,Scolipede,Scolipede,Bug,Poison,Bug Bite,Gyro Ball
5856,Scolipede,Scolipede,Bug,Poison,Poison Jab,Megahorn
5857,Scolipede,Scolipede,Bug,Poison,Poison Jab,Sludge Bomb
5858,Scolipede,Scolipede,Bug,Poison,Poison Jab,X-Scissor
5859,Scolipede,Scolipede,Bug,Poison,Poison Jab,Gyro Ball
5860,Cottonee,Cottonee,Grass,Fairy,Razor Leaf,Seed Bomb
5861,Cottonee,Cottonee,Grass,Fairy,Razor Leaf,Grass Knot
5862,Cottonee,Cottonee,Grass,Fairy,Razor Leaf,Energy Ball
5863,Cottonee,Cottonee,Grass,Fairy,Charm,Seed Bomb
5864,Cottonee,Cottonee,Grass,Fairy,Charm,Grass Knot
5865,Cottonee,Cottonee,Grass,Fairy,Charm,Energy Ball
5866,Whimsicott,Whimsicott,Grass,Fairy,Razor Leaf,Moonblast
5867,Whimsicott,Whimsicott,Grass,Fairy,Razor Leaf,Hurricane
5868,Whimsicott,Whimsicott,Grass,Fairy,Razor Leaf,Grass Knot
5869,Whimsicott,Whimsicott,Grass,Fairy,Charm,Moonblast
5870,Whimsicott,Whimsicott,Grass,Fairy,Charm,Hurricane
5871,Whimsicott,Whimsicott,Grass,Fairy,Charm,Grass Knot
5872,Petilil,Petilil,Grass,Fairy,Hidden Power,Seed Bomb
5873,Petilil,Petilil,Grass,Fairy,Hidden Power,Energy Ball
5874,Petilil,Petilil,Grass,Fairy,Charm,Seed Bomb
5875,Petilil,Petilil,Grass,Fairy,Charm,Energy Ball
5876,Lilligant,Lilligant,Grass,Fairy,Hidden Power,Hyper Beam
5877,Lilligant,Lilligant,Grass,Fairy,Hidden Power,Petal Blizzard
5878,Lilligant,Lilligant,Grass,Fairy,Hidden Power,Solar Beam
5879,Lilligant,Lilligant,Grass,Fairy,Charm,Hyper Beam
5880,Lilligant,Lilligant,Grass,Fairy,Charm,Petal Blizzard
5881,Lilligant,Lilligant,Grass,Fairy,Charm,Solar Beam
5882,Basculin,Basculin (Red-Striped Form),Water,Fairy,Tackle,Aqua Jet
5883,Basculin,Basculin (Red-Striped Form),Water,Fairy,Tackle,Aqua Tail
5884,Basculin,Basculin (Red-Striped Form),Water,Fairy,Tackle,Muddy Water
5885,Basculin,Basculin (Red-Striped Form),Water,Fairy,Water Gun,Aqua Jet
5886,Basculin,Basculin (Red-Striped Form),Water,Fairy,Water Gun,Aqua Tail
5887,Basculin,Basculin (Red-Striped Form),Water,Fairy,Water Gun,Muddy Water
5888,Basculin,Basculin (Blue-Striped Form),Water,Fairy,Tackle,Aqua Jet
5889,Basculin,Basculin (Blue-Striped Form),Water,Fairy,Tackle,Aqua Tail
5890,Basculin,Basculin (Blue-Striped Form),Water,Fairy,Tackle,Muddy Water
5891,Basculin,Basculin (Blue-Striped Form),Water,Fairy,Water Gun,Aqua Jet
5892,Basculin,Basculin (Blue-Striped Form),Water,Fairy,Water Gun,Aqua Tail
5893,Basculin,Basculin (Blue-Striped Form),Water,Fairy,Water Gun,Muddy Water
5894,Sandile,Sandile,Ground,Dark,Bite,Dig
5895,Sandile,Sandile,Ground,Dark,Bite,Bulldoze
5896,Sandile,Sandile,Ground,Dark,Bite,Crunch
5897,Sandile,Sandile,Ground,Dark,Mud-Slap,Dig
5898,Sandile,Sandile,Ground,Dark,Mud-Slap,Bulldoze
5899,Sandile,Sandile,Ground,Dark,Mud-Slap,Crunch
5900,Krokorok,Krokorok,Ground,Dark,Bite,Earthquake
5901,Krokorok,Krokorok,Ground,Dark,Bite,Bulldoze
5902,Krokorok,Krokorok,Ground,Dark,Bite,Crunch
5903,Krokorok,Krokorok,Ground,Dark,Mud-Slap,Earthquake
5904,Krokorok,Krokorok,Ground,Dark,Mud-Slap,Bulldoze
5905,Krokorok,Krokorok,Ground,Dark,Mud-Slap,Crunch
5906,Krookodile,Krookodile,Ground,Dark,Mud-Slap,Earthquake
5907,Krookodile,Krookodile,Ground,Dark,Mud-Slap,Outrage
5908,Krookodile,Krookodile,Ground,Dark,Mud-Slap,Crunch
5909,Krookodile,Krookodile,Ground,Dark,Snarl,Earthquake
5910,Krookodile,Krookodile,Ground,Dark,Snarl,Outrage
5911,Krookodile,Krookodile,Ground,Dark,Snarl,Crunch
5912,Darumaka,Darumaka,Fire,Dark,Tackle,Flame Charge
5913,Darumaka,Darumaka,Fire,Dark,Tackle,Fire Punch
5914,Darumaka,Darumaka,Fire,Dark,Fire Fang,Flame Charge
5915,Darumaka,Darumaka,Fire,Dark,Fire Fang,Fire Punch
5916,Darumaka,Darumaka (Galarian Darumaka),Ice,Dark,Tackle,Ice Punch
5917,Darumaka,Darumaka (Galarian Darumaka),Ice,Dark,Tackle,Ice Beam
5918,Darumaka,Darumaka (Galarian Darumaka),Ice,Dark,Ice Fang,Ice Punch
5919,Darumaka,Darumaka (Galarian Darumaka),Ice,Dark,Ice Fang,Ice Beam
5920,Darmanitan,Darmanitan (Standard Mode),Fire,Dark,Tackle,Rock Slide
5921,Darmanitan,Darmanitan (Standard Mode),Fire,Dark,Tackle,Psychic
5922,Darmanitan,Darmanitan (Standard Mode),Fire,Dark,Tackle,Focus Blast
5923,Darmanitan,Darmanitan (Standard Mode),Fire,Dark,Tackle,Overheat
5924,Darmanitan,Darmanitan (Standard Mode),Fire,Dark,Fire Fang,Rock Slide
5925,Darmanitan,Darmanitan (Standard Mode),Fire,Dark,Fire Fang,Psychic
5926,Darmanitan,Darmanitan (Standard Mode),Fire,Dark,Fire Fang,Focus Blast
5927,Darmanitan,Darmanitan (Standard Mode),Fire,Dark,Fire Fang,Overheat
5928,Darmanitan,Darmanitan (Standard Mode),Fire,Dark,Incinerate,Rock Slide
5929,Darmanitan,Darmanitan (Standard Mode),Fire,Dark,Incinerate,Psychic
5930,Darmanitan,Darmanitan (Standard Mode),Fire,Dark,Incinerate,Focus Blast
5931,Darmanitan,Darmanitan (Standard Mode),Fire,Dark,Incinerate,Overheat
5932,Darmanitan,Darmanitan (Galarian Standard Mode),Ice,Dark,Tackle,Ice Punch
5933,Darmanitan,Darmanitan (Galarian Standard Mode),Ice,Dark,Tackle,Avalanche
5934,Darmanitan,Darmanitan (Galarian Standard Mode),Ice,Dark,Tackle,Overheat
5935,Darmanitan,Darmanitan (Galarian Standard Mode),Ice,Dark,Tackle,Superpower
5936,Darmanitan,Darmanitan (Galarian Standard Mode),Ice,Dark,Ice Fang,Ice Punch
5937,Darmanitan,Darmanitan (Galarian Standard Mode),Ice,Dark,Ice Fang,Avalanche
5938,Darmanitan,Darmanitan (Galarian Standard Mode),Ice,Dark,Ice Fang,Overheat
5939,Darmanitan,Darmanitan (Galarian Standard Mode),Ice,Dark,Ice Fang,Superpower
5940,Maractus,Maractus,Grass,Dark,Poison Jab,Aerial Ace
5941,Maractus,Maractus,Grass,Dark,Poison Jab,Petal Blizzard
5942,Maractus,Maractus,Grass,Dark,Poison Jab,Solar Beam
5943,Maractus,Maractus,Grass,Dark,Bullet Seed,Aerial Ace
5944,Maractus,Maractus,Grass,Dark,Bullet Seed,Petal Blizzard
5945,Maractus,Maractus,Grass,Dark,Bullet Seed,Solar Beam
5946,Dwebble,Dwebble,Bug,Rock,Cut,Rock Tomb
5947,Dwebble,Dwebble,Bug,Rock,Cut,X-Scissor
5948,Dwebble,Dwebble,Bug,Rock,Cut,Rock Blast
5949,Dwebble,Dwebble,Bug,Rock,Smack Down,Rock Tomb
5950,Dwebble,Dwebble,Bug,Rock,Smack Down,X-Scissor
5951,Dwebble,Dwebble,Bug,Rock,Smack Down,Rock Blast
5952,Crustle,Crustle,Bug,Rock,Fury Cutter,Rock Slide
5953,Crustle,Crustle,Bug,Rock,Fury Cutter,X-Scissor
5954,Crustle,Crustle,Bug,Rock,Fury Cutter,Rock Blast
5955,Crustle,Crustle,Bug,Rock,Smack Down,Rock Slide
5956,Crustle,Crustle,Bug,Rock,Smack Down,X-Scissor
5957,Crustle,Crustle,Bug,Rock,Smack Down,Rock Blast
5958,Scraggy,Scraggy,Dark,Fighting,Feint Attack,Brick Break
5959,Scraggy,Scraggy,Dark,Fighting,Feint Attack,Foul Play
5960,Scraggy,Scraggy,Dark,Fighting,Feint Attack,Acid Spray
5961,Scraggy,Scraggy,Dark,Fighting,Rock Smash,Brick Break
5962,Scraggy,Scraggy,Dark,Fighting,Rock Smash,Foul Play
5963,Scraggy,Scraggy,Dark,Fighting,Rock Smash,Acid Spray
5964,Scrafty,Scrafty,Dark,Fighting,Counter,Foul Play
5965,Scrafty,Scrafty,Dark,Fighting,Counter,Acid Spray
5966,Scrafty,Scrafty,Dark,Fighting,Counter,Power-Up Punch
5967,Scrafty,Scrafty,Dark,Fighting,Snarl,Foul Play
5968,Scrafty,Scrafty,Dark,Fighting,Snarl,Acid Spray
5969,Scrafty,Scrafty,Dark,Fighting,Snarl,Power-Up Punch
5970,Sigilyph,Sigilyph,Psychic,Flying,Zen Headbutt,Psybeam
5971,Sigilyph,Sigilyph,Psychic,Flying,Zen Headbutt,Ancient Power
5972,Sigilyph,Sigilyph,Psychic,Flying,Zen Headbutt,Signal Beam
5973,Sigilyph,Sigilyph,Psychic,Flying,Zen Headbutt,Air Cutter
5974,Sigilyph,Sigilyph,Psychic,Flying,Air Slash,Psybeam
5975,Sigilyph,Sigilyph,Psychic,Flying,Air Slash,Ancient Power
5976,Sigilyph,Sigilyph,Psychic,Flying,Air Slash,Signal Beam
5977,Sigilyph,Sigilyph,Psychic,Flying,Air Slash,Air Cutter
5978,Yamask,Yamask,Ghost,Flying,Zen Headbutt,Dark Pulse
5979,Yamask,Yamask,Ghost,Flying,Zen Headbutt,Ominous Wind
5980,Yamask,Yamask,Ghost,Flying,Zen Headbutt,Shadow Ball
5981,Yamask,Yamask,Ghost,Flying,Zen Headbutt,Frustration
5982,Yamask,Yamask,Ghost,Flying,Zen Headbutt,Return
5983,Yamask,Yamask,Ghost,Flying,Astonish,Dark Pulse
5984,Yamask,Yamask,Ghost,Flying,Astonish,Ominous Wind
5985,Yamask,Yamask,Ghost,Flying,Astonish,Shadow Ball
5986,Yamask,Yamask,Ghost,Flying,Astonish,Frustration
5987,Yamask,Yamask,Ghost,Flying,Astonish,Return
5988,Yamask,Yamask (Galarian Yamask),Ground,Ghost,Astonish,Rock Tomb
5989,Yamask,Yamask (Galarian Yamask),Ground,Ghost,Astonish,Night Shade
5990,Cofagrigus,Cofagrigus,Ghost,Ghost,Shadow Claw,Dark Pulse
5991,Cofagrigus,Cofagrigus,Ghost,Ghost,Shadow Claw,Shadow Ball
5992,Cofagrigus,Cofagrigus,Ghost,Ghost,Shadow Claw,Psychic
5993,Cofagrigus,Cofagrigus,Ghost,Ghost,Shadow Claw,Frustration
5994,Cofagrigus,Cofagrigus,Ghost,Ghost,Shadow Claw,Return
5995,Cofagrigus,Cofagrigus,Ghost,Ghost,Zen Headbutt,Dark Pulse
5996,Cofagrigus,Cofagrigus,Ghost,Ghost,Zen Headbutt,Shadow Ball
5997,Cofagrigus,Cofagrigus,Ghost,Ghost,Zen Headbutt,Psychic
5998,Cofagrigus,Cofagrigus,Ghost,Ghost,Zen Headbutt,Frustration
5999,Cofagrigus,Cofagrigus,Ghost,Ghost,Zen Headbutt,Return
6000,Cofagrigus,Cofagrigus,Ghost,Ghost,Astonish,Dark Pulse
6001,Cofagrigus,Cofagrigus,Ghost,Ghost,Astonish,Shadow Ball
6002,Cofagrigus,Cofagrigus,Ghost,Ghost,Astonish,Psychic
6003,Cofagrigus,Cofagrigus,Ghost,Ghost,Astonish,Frustration
6004,Cofagrigus,Cofagrigus,Ghost,Ghost,Astonish,Return
6005,Tirtouga,Tirtouga,Water,Rock,Bite,Ancient Power
6006,Tirtouga,Tirtouga,Water,Rock,Bite,Body Slam
6007,Tirtouga,Tirtouga,Water,Rock,Bite,Surf
6008,Tirtouga,Tirtouga,Water,Rock,Water Gun,Ancient Power
6009,Tirtouga,Tirtouga,Water,Rock,Water Gun,Body Slam
6010,Tirtouga,Tirtouga,Water,Rock,Water Gun,Surf
6011,Carracosta,Carracosta,Water,Rock,Rock Throw,Ancient Power
6012,Carracosta,Carracosta,Water,Rock,Rock Throw,Body Slam
6013,Carracosta,Carracosta,Water,Rock,Rock Throw,Surf
6014,Carracosta,Carracosta,Water,Rock,Water Gun,Ancient Power
6015,Carracosta,Carracosta,Water,Rock,Water Gun,Body Slam
6016,Carracosta,Carracosta,Water,Rock,Water Gun,Surf
6017,Archen,Archen,Rock,Flying,Wing Attack,Ancient Power
6018,Archen,Archen,Rock,Flying,Wing Attack,Dragon Claw
6019,Archen,Archen,Rock,Flying,Wing Attack,Crunch
6020,Archen,Archen,Rock,Flying,Quick Attack,Ancient Power
6021,Archen,Archen,Rock,Flying,Quick Attack,Dragon Claw
6022,Archen,Archen,Rock,Flying,Quick Attack,Crunch
6023,Archeops,Archeops,Rock,Flying,Wing Attack,Ancient Power
6024,Archeops,Archeops,Rock,Flying,Wing Attack,Dragon Claw
6025,Archeops,Archeops,Rock,Flying,Wing Attack,Crunch
6026,Archeops,Archeops,Rock,Flying,Steel Wing,Ancient Power
6027,Archeops,Archeops,Rock,Flying,Steel Wing,Dragon Claw
6028,Archeops,Archeops,Rock,Flying,Steel Wing,Crunch
6029,Trubbish,Trubbish,Poison,Flying,Pound,Seed Bomb
6030,Trubbish,Trubbish,Poison,Flying,Pound,Gunk Shot
6031,Trubbish,Trubbish,Poison,Flying,Take Down,Seed Bomb
6032,Trubbish,Trubbish,Poison,Flying,Take Down,Gunk Shot
6033,Garbodor,Garbodor,Poison,Flying,Infestation,Seed Bomb
6034,Garbodor,Garbodor,Poison,Flying,Infestation,Gunk Shot
6035,Garbodor,Garbodor,Poison,Flying,Infestation,Body Slam
6036,Garbodor,Garbodor,Poison,Flying,Infestation,Acid Spray
6037,Garbodor,Garbodor,Poison,Flying,Take Down,Seed Bomb
6038,Garbodor,Garbodor,Poison,Flying,Take Down,Gunk Shot
6039,Garbodor,Garbodor,Poison,Flying,Take Down,Body Slam
6040,Garbodor,Garbodor,Poison,Flying,Take Down,Acid Spray
6041,Minccino,Minccino,Normal,Flying,Pound,Aqua Tail
6042,Minccino,Minccino,Normal,Flying,Pound,Thunderbolt
6043,Minccino,Minccino,Normal,Flying,Pound,Swift
6044,Minccino,Minccino,Normal,Flying,Charm,Aqua Tail
6045,Minccino,Minccino,Normal,Flying,Charm,Thunderbolt
6046,Minccino,Minccino,Normal,Flying,Charm,Swift
6047,Cinccino,Cinccino,Normal,Flying,Pound,Hyper Beam
6048,Cinccino,Cinccino,Normal,Flying,Pound,Aqua Tail
6049,Cinccino,Cinccino,Normal,Flying,Pound,Thunderbolt
6050,Cinccino,Cinccino,Normal,Flying,Charm,Hyper Beam
6051,Cinccino,Cinccino,Normal,Flying,Charm,Aqua Tail
6052,Cinccino,Cinccino,Normal,Flying,Charm,Thunderbolt
6053,Gothita,Gothita,Psychic,Flying,Pound,Psybeam
6054,Gothita,Gothita,Psychic,Flying,Pound,Psyshock
6055,Gothita,Gothita,Psychic,Flying,Pound,Psychic
6056,Gothita,Gothita,Psychic,Flying,Confusion,Psybeam
6057,Gothita,Gothita,Psychic,Flying,Confusion,Psyshock
6058,Gothita,Gothita,Psychic,Flying,Confusion,Psychic
6059,Gothorita,Gothorita,Psychic,Flying,Pound,Psybeam
6060,Gothorita,Gothorita,Psychic,Flying,Pound,Psychic
6061,Gothorita,Gothorita,Psychic,Flying,Pound,Future Sight
6062,Gothorita,Gothorita,Psychic,Flying,Confusion,Psybeam
6063,Gothorita,Gothorita,Psychic,Flying,Confusion,Psychic
6064,Gothorita,Gothorita,Psychic,Flying,Confusion,Future Sight
6065,Gothitelle,Gothitelle,Psychic,Flying,Confusion,Rock Slide
6066,Gothitelle,Gothitelle,Psychic,Flying,Confusion,Psychic
6067,Gothitelle,Gothitelle,Psychic,Flying,Confusion,Future Sight
6068,Gothitelle,Gothitelle,Psychic,Flying,Charm,Rock Slide
6069,Gothitelle,Gothitelle,Psychic,Flying,Charm,Psychic
6070,Gothitelle,Gothitelle,Psychic,Flying,Charm,Future Sight
6071,Solosis,Solosis,Psychic,Flying,Zen Headbutt,Psyshock
6072,Solosis,Solosis,Psychic,Flying,Zen Headbutt,Thunder
6073,Solosis,Solosis,Psychic,Flying,Zen Headbutt,Night Shade
6074,Solosis,Solosis,Psychic,Flying,Hidden Power,Psyshock
6075,Solosis,Solosis,Psychic,Flying,Hidden Power,Thunder
6076,Solosis,Solosis,Psychic,Flying,Hidden Power,Night Shade
6077,Duosion,Duosion,Psychic,Flying,Zen Headbutt,Psyshock
6078,Duosion,Duosion,Psychic,Flying,Zen Headbutt,Thunder
6079,Duosion,Duosion,Psychic,Flying,Zen Headbutt,Night Shade
6080,Duosion,Duosion,Psychic,Flying,Hidden Power,Psyshock
6081,Duosion,Duosion,Psychic,Flying,Hidden Power,Thunder
6082,Duosion,Duosion,Psychic,Flying,Hidden Power,Night Shade
6083,Reuniclus,Reuniclus,Psychic,Flying,Zen Headbutt,Shadow Ball
6084,Reuniclus,Reuniclus,Psychic,Flying,Zen Headbutt,Thunder
6085,Reuniclus,Reuniclus,Psychic,Flying,Zen Headbutt,Future Sight
6086,Reuniclus,Reuniclus,Psychic,Flying,Hidden Power,Shadow Ball
6087,Reuniclus,Reuniclus,Psychic,Flying,Hidden Power,Thunder
6088,Reuniclus,Reuniclus,Psychic,Flying,Hidden Power,Future Sight
6089,Ducklett,Ducklett,Water,Flying,Wing Attack,Aerial Ace
6090,Ducklett,Ducklett,Water,Flying,Wing Attack,Bubble Beam
6091,Ducklett,Ducklett,Water,Flying,Wing Attack,Brave Bird
6092,Ducklett,Ducklett,Water,Flying,Water Gun,Aerial Ace
6093,Ducklett,Ducklett,Water,Flying,Water Gun,Bubble Beam
6094,Ducklett,Ducklett,Water,Flying,Water Gun,Brave Bird
6095,Swanna,Swanna,Water,Flying,Water Gun,Ice Beam
6096,Swanna,Swanna,Water,Flying,Water Gun,Bubble Beam
6097,Swanna,Swanna,Water,Flying,Water Gun,Hurricane
6098,Swanna,Swanna,Water,Flying,Air Slash,Ice Beam
6099,Swanna,Swanna,Water,Flying,Air Slash,Bubble Beam
6100,Swanna,Swanna,Water,Flying,Air Slash,Hurricane
6101,Vanillite,Vanillite,Ice,Flying,Powder Snow,Ice Beam
6102,Vanillite,Vanillite,Ice,Flying,Powder Snow,Signal Beam
6103,Vanillite,Vanillite,Ice,Flying,Powder Snow,Icy Wind
6104,Vanillite,Vanillite,Ice,Flying,Astonish,Ice Beam
6105,Vanillite,Vanillite,Ice,Flying,Astonish,Signal Beam
6106,Vanillite,Vanillite,Ice,Flying,Astonish,Icy Wind
6107,Vanillish,Vanillish,Ice,Flying,Frost Breath,Ice Beam
6108,Vanillish,Vanillish,Ice,Flying,Frost Breath,Signal Beam
6109,Vanillish,Vanillish,Ice,Flying,Frost Breath,Icy Wind
6110,Vanillish,Vanillish,Ice,Flying,Astonish,Ice Beam
6111,Vanillish,Vanillish,Ice,Flying,Astonish,Signal Beam
6112,Vanillish,Vanillish,Ice,Flying,Astonish,Icy Wind
6113,Vanilluxe,Vanilluxe,Ice,Flying,Frost Breath,Flash Cannon
6114,Vanilluxe,Vanilluxe,Ice,Flying,Frost Breath,Blizzard
6115,Vanilluxe,Vanilluxe,Ice,Flying,Frost Breath,Signal Beam
6116,Vanilluxe,Vanilluxe,Ice,Flying,Astonish,Flash Cannon
6117,Vanilluxe,Vanilluxe,Ice,Flying,Astonish,Blizzard
6118,Vanilluxe,Vanilluxe,Ice,Flying,Astonish,Signal Beam
6119,Deerling,Deerling (Spring Form),Normal,Grass,Tackle,Seed Bomb
