ID,Name,Full Name,Type 1,Type 2,Fast Move,Fast Move Type,Power,Turns,Energy,Charge Move,Charge Move Type,Power,Energy,Charge Time,Fast DPS,Charge DPS,Total DPS
6791,Furfrou,Furfrou (Natural Trim),Normal,Dark,Bite,Dark,4,1,2,Dark Pulse,Dark,80,50,12.5,8,5.84,13.84
6792,Furfrou,Furfrou (Natural Trim),Normal,Dark,Bite,Dark,4,1,2,Grass Knot,Grass,90,50,12.5,8,6.56,14.56
6793,Furfrou,Furfrou (Natural Trim),Normal,Dark,Bite,Dark,4,1,2,Surf,Water,65,40,10,8,6,14
6794,Furfrou,Furfrou (Natural Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Dark Pulse,Dark,80,50,8,5,9.12,14.12
6795,Furfrou,Furfrou (Natural Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Grass Knot,Grass,90,50,8,5,10.25,15.25
6796,Furfrou,Furfrou (Natural Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Surf,Water,65,40,6,5,10,15
6797,Furfrou,Furfrou (Natural Trim),Normal,Dark,Take Down,Normal,5,3,8,Dark Pulse,Dark,80,50,10.5,4,6.95,10.95
6798,Furfrou,Furfrou (Natural Trim),Normal,Dark,Take Down,Normal,5,3,8,Grass Knot,Grass,90,50,10.5,4,7.81,11.81
6799,Furfrou,Furfrou (Natural Trim),Normal,Dark,Take Down,Normal,5,3,8,Surf,Water,65,40,7.5,4,8,12
6800,Furfrou,Furfrou (Heart Trim),Normal,Dark,Bite,Dark,4,1,2,Dark Pulse,Dark,80,50,12.5,8,5.84,13.84
6801,Furfrou,Furfrou (Heart Trim),Normal,Dark,Bite,Dark,4,1,2,Grass Knot,Grass,90,50,12.5,8,6.56,14.56
6802,Furfrou,Furfrou (Heart Trim),Normal,Dark,Bite,Dark,4,1,2,Surf,Water,65,40,10,8,6,14
6803,Furfrou,Furfrou (Heart Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Dark Pulse,Dark,80,50,8,5,9.12,14.12
6804,Furfrou,Furfrou (Heart Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Grass Knot,Grass,90,50,8,5,10.25,15.25
6805,Furfrou,Furfrou (Heart Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Surf,Water,65,40,6,5,10,15
6806,Furfrou,Furfrou (Heart Trim),Normal,Dark,Take Down,Normal,5,3,8,Dark Pulse,Dark,80,50,10.5,4,6.95,10.95
6807,Furfrou,Furfrou (Heart Trim),Normal,Dark,Take Down,Normal,5,3,8,Grass Knot,Grass,90,50,10.5,4,7.81,11.81
6808,Furfrou,Furfrou (Heart Trim),Normal,Dark,Take Down,Normal,5,3,8,Surf,Water,65,40,7.5,4,8,12
6809,Furfrou,Furfrou (Star Trim),Normal,Dark,Bite,Dark,4,1,2,Dark Pulse,Dark,80,50,12.5,8,5.84,13.84
6810,Furfrou,Furfrou (Star Trim),Normal,Dark,Bite,Dark,4,1,2,Grass Knot,Grass,90,50,12.5,8,6.56,14.56
6811,Furfrou,Furfrou (Star Trim),Normal,Dark,Bite,Dark,4,1,2,Surf,Water,65,40,10,8,6,14
6812,Furfrou,Furfrou (Star Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Dark Pulse,Dark,80,50,8,5,9.12,14.12
6813,Furfrou,Furfrou (Star Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Grass Knot,Grass,90,50,8,5,10.25,15.25
6814,Furfrou,Furfrou (Star Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Surf,Water,65,40,6,5,10,15
6815,Furfrou,Furfrou (Star Trim),Normal,Dark,Take Down,Normal,5,3,8,Dark Pulse,Dark,80,50,10.5,4,6.95,10.95
6816,Furfrou,Furfrou (Star Trim),Normal,Dark,Take Down,Normal,5,3,8,Grass Knot,Grass,90,50,10.5,4,7.81,11.81
6817,Furfrou,Furfrou (Star Trim),Normal,Dark,Take Down,Normal,5,3,8,Surf,Water,65,40,7.5,4,8,12
6818,Furfrou,Furfrou (Diamond Trim),Normal,Dark,Bite,Dark,4,1,2,Dark Pulse,Dark,80,50,12.5,8,5.84,13.84
6819,Furfrou,Furfrou (Diamond Trim),Normal,Dark,Bite,Dark,4,1,2,Grass Knot,Grass,90,50,12.5,8,6.56,14.56
6820,Furfrou,Furfrou (Diamond Trim),Normal,Dark,Bite,Dark,4,1,2,Surf,Water,65,40,10,8,6,14
6821,Furfrou,Furfrou (Diamond Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Dark Pulse,Dark,80,50,8,5,9.12,14.12
6822,Furfrou,Furfrou (Diamond Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Grass Knot,Grass,90,50,8,5,10.25,15.25
6823,Furfrou,Furfrou (Diamond Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Surf,Water,65,40,6,5,10,15
6824,Furfrou,Furfrou (Diamond Trim),Normal,Dark,Take Down,Normal,5,3,8,Dark Pulse,Dark,80,50,10.5,4,6.95,10.95
6825,Furfrou,Furfrou (Diamond Trim),Normal,Dark,Take Down,Normal,5,3,8,Grass Knot,Grass,90,50,10.5,4,7.81,11.81
6826,Furfrou,Furfrou (Diamond Trim),Normal,Dark,Take Down,Normal,5,3,8,Surf,Water,65,40,7.5,4,8,12
6827,Furfrou,Furfrou (Debutante Trim),Normal,Dark,Bite,Dark,4,1,2,Dark Pulse,Dark,80,50,12.5,8,5.84,13.84
6828,Furfrou,Furfrou (Debutante Trim),Normal,Dark,Bite,Dark,4,1,2,Grass Knot,Grass,90,50,12.5,8,6.56,14.56
6829,Furfrou,Furfrou (Debutante Trim),Normal,Dark,Bite,Dark,4,1,2,Surf,Water,65,40,10,8,6,14
6830,Furfrou,Furfrou (Debutante Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Dark Pulse,Dark,80,50,8,5,9.12,14.12
6831,Furfrou,Furfrou (Debutante Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Grass Knot,Grass,90,50,8,5,10.25,15.25
6832,Furfrou,Furfrou (Debutante Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Surf,Water,65,40,6,5,10,15
6833,Furfrou,Furfrou (Debutante Trim),Normal,Dark,Take Down,Normal,5,3,8,Dark Pulse,Dark,80,50,10.5,4,6.95,10.95
6834,Furfrou,Furfrou (Debutante Trim),Normal,Dark,Take Down,Normal,5,3,8,Grass Knot,Grass,90,50,10.5,4,7.81,11.81
6835,Furfrou,Furfrou (Debutante Trim),Normal,Dark,Take Down,Normal,5,3,8,Surf,Water,65,40,7.5,4,8,12
6836,Furfrou,Furfrou (Matron Trim),Normal,Dark,Bite,Dark,4,1,2,Dark Pulse,Dark,80,50,12.5,8,5.84,13.84
6837,Furfrou,Furfrou (Matron Trim),Normal,Dark,Bite,Dark,4,1,2,Grass Knot,Grass,90,50,12.5,8,6.56,14.56
6838,Furfrou,Furfrou (Matron Trim),Normal,Dark,Bite,Dark,4,1,2,Surf,Water,65,40,10,8,6,14
6839,Furfrou,Furfrou (Matron Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Dark Pulse,Dark,80,50,8,5,9.12,14.12
6840,Furfrou,Furfrou (Matron Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Grass Knot,Grass,90,50,8,5,10.25,15.25
6841,Furfrou,Furfrou (Matron Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Surf,Water,65,40,6,5,10,15
6842,Furfrou,Furfrou (Matron Trim),Normal,Dark,Take Down,Normal,5,3,8,Dark Pulse,Dark,80,50,10.5,4,6.95,10.95
6843,Furfrou,Furfrou (Matron Trim),Normal,Dark,Take Down,Normal,5,3,8,Grass Knot,Grass,90,50,10.5,4,7.81,11.81
6844,Furfrou,Furfrou (Matron Trim),Normal,Dark,Take Down,Normal,5,3,8,Surf,Water,65,40,7.5,4,8,12
6845,Furfrou,Furfrou (Dandy Trim),Normal,Dark,Bite,Dark,4,1,2,Dark Pulse,Dark,80,50,12.5,8,5.84,13.84
6846,Furfrou,Furfrou (Dandy Trim),Normal,Dark,Bite,Dark,4,1,2,Grass Knot,Grass,90,50,12.5,8,6.56,14.56
6847,Furfrou,Furfrou (Dandy Trim),Normal,Dark,Bite,Dark,4,1,2,Surf,Water,65,40,10,8,6,14
6848,Furfrou,Furfrou (Dandy Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Dark Pulse,Dark,80,50,8,5,9.12,14.12
6849,Furfrou,Furfrou (Dandy Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Grass Knot,Grass,90,50,8,5,10.25,15.25
6850,Furfrou,Furfrou (Dandy Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Surf,Water,65,40,6,5,10,15
6851,Furfrou,Furfrou (Dandy Trim),Normal,Dark,Take Down,Normal,5,3,8,Dark Pulse,Dark,80,50,10.5,4,6.95,10.95
6852,Furfrou,Furfrou (Dandy Trim),Normal,Dark,Take Down,Normal,5,3,8,Grass Knot,Grass,90,50,10.5,4,7.81,11.81
6853,Furfrou,Furfrou (Dandy Trim),Normal,Dark,Take Down,Normal,5,3,8,Surf,Water,65,40,7.5,4,8,12
6854,Furfrou,Furfrou (La Reine Trim),Normal,Dark,Bite,Dark,4,1,2,Dark Pulse,Dark,80,50,12.5,8,5.84,13.84
6855,Furfrou,Furfrou (La Reine Trim),Normal,Dark,Bite,Dark,4,1,2,Grass Knot,Grass,90,50,12.5,8,6.56,14.56
6856,Furfrou,Furfrou (La Reine Trim),Normal,Dark,Bite,Dark,4,1,2,Surf,Water,65,40,10,8,6,14
6857,Furfrou,Furfrou (La Reine Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Dark Pulse,Dark,80,50,8,5,9.12,14.12
6858,Furfrou,Furfrou (La Reine Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Grass Knot,Grass,90,50,8,5,10.25,15.25
6859,Furfrou,Furfrou (La Reine Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Surf,Water,65,40,6,5,10,15
6860,Furfrou,Furfrou (La Reine Trim),Normal,Dark,Take Down,Normal,5,3,8,Dark Pulse,Dark,80,50,10.5,4,6.95,10.95
6861,Furfrou,Furfrou (La Reine Trim),Normal,Dark,Take Down,Normal,5,3,8,Grass Knot,Grass,90,50,10.5,4,7.81,11.81
6862,Furfrou,Furfrou (La Reine Trim),Normal,Dark,Take Down,Normal,5,3,8,Surf,Water,65,40,7.5,4,8,12
6863,Furfrou,Furfrou (Kabuki Trim),Normal,Dark,Bite,Dark,4,1,2,Dark Pulse,Dark,80,50,12.5,8,5.84,13.84
6864,Furfrou,Furfrou (Kabuki Trim),Normal,Dark,Bite,Dark,4,1,2,Grass Knot,Grass,90,50,12.5,8,6.56,14.56
6865,Furfrou,Furfrou (Kabuki Trim),Normal,Dark,Bite,Dark,4,1,2,Surf,Water,65,40,10,8,6,14
6866,Furfrou,Furfrou (Kabuki Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Dark Pulse,Dark,80,50,8,5,9.12,14.12
6867,Furfrou,Furfrou (Kabuki Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Grass Knot,Grass,90,50,8,5,10.25,15.25
6868,Furfrou,Furfrou (Kabuki Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Surf,Water,65,40,6,5,10,15
6869,Furfrou,Furfrou (Kabuki Trim),Normal,Dark,Take Down,Normal,5,3,8,Dark Pulse,Dark,80,50,10.5,4,6.95,10.95
6870,Furfrou,Furfrou (Kabuki Trim),Normal,Dark,Take Down,Normal,5,3,8,Grass Knot,Grass,90,50,10.5,4,7.81,11.81
6871,Furfrou,Furfrou (Kabuki Trim),Normal,Dark,Take Down,Normal,5,3,8,Surf,Water,65,40,7.5,4,8,12
6872,Furfrou,Furfrou (Pharaoh Trim),Normal,Dark,Bite,Dark,4,1,2,Dark Pulse,Dark,80,50,12.5,8,5.84,13.84
6873,Furfrou,Furfrou (Pharaoh Trim),Normal,Dark,Bite,Dark,4,1,2,Grass Knot,Grass,90,50,12.5,8,6.56,14.56
6874,Furfrou,Furfrou (Pharaoh Trim),Normal,Dark,Bite,Dark,4,1,2,Surf,Water,65,40,10,8,6,14
6875,Furfrou,Furfrou (Pharaoh Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Dark Pulse,Dark,80,50,8,5,9.12,14.12
6876,Furfrou,Furfrou (Pharaoh Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Grass Knot,Grass,90,50,8,5,10.25,15.25
6877,Furfrou,Furfrou (Pharaoh Trim),Normal,Dark,Sucker Punch,Dark,5,2,7,Surf,Water,65,40,6,5,10,15
6878,Furfrou,Furfrou (Pharaoh Trim),Normal,Dark,Take Down,Normal,5,3,8,Dark Pulse,Dark,80,50,10.5,4,6.95,10.95
6879,Furfrou,Furfrou (Pharaoh Trim),Normal,Dark,Take Down,Normal,5,3,8,Grass Knot,Grass,90,50,10.5,4,7.81,11.81
6880,Furfrou,Furfrou (Pharaoh Trim),Normal,Dark,Take Down,Normal,5,3,8,Surf,Water,65,40,7.5,4,8,12
6881,Espurr,Espurr,Psychic,Dark,Scratch,Normal,4,1,2,Psyshock,Psychic,70,45,11.5,8,6.7,14.7
6882,Espurr,Espurr,Psychic,Dark,Scratch,Normal,4,1,2,Psychic,Psychic,90,55,14,8,7.07,15.07
6883,Espurr,Espurr,Psychic,Dark,Scratch,Normal,4,1,2,Energy Ball,Grass,90,55,14,8,5.86,13.86
6884,Espurr,Espurr,Psychic,Dark,Confusion,Psychic,16,4,12,Psyshock,Psychic,70,45,8,9,9.62,18.62
6885,Espurr,Espurr,Psychic,Dark,Confusion,Psychic,16,4,12,Psychic,Psychic,90,55,10,9,9.9,18.9
6886,Espurr,Espurr,Psychic,Dark,Confusion,Psychic,16,4,12,Energy Ball,Grass,90,55,10,9,8.2,17.2
6887,Meowstic,Meowstic (Male),Psychic,Dark,Sucker Punch,Dark,5,2,7,Thunderbolt,Electric,90,55,8,5,10.25,15.25
6888,Meowstic,Meowstic (Male),Psychic,Dark,Sucker Punch,Dark,5,2,7,Psychic,Psychic,90,55,8,5,12.38,17.38
6889,Meowstic,Meowstic (Male),Psychic,Dark,Sucker Punch,Dark,5,2,7,Energy Ball,Grass,90,55,8,5,10.25,15.25
6890,Meowstic,Meowstic (Male),Psychic,Dark,Confusion,Psychic,16,4,12,Thunderbolt,Electric,90,55,10,9,8.2,17.2
6891,Meowstic,Meowstic (Male),Psychic,Dark,Confusion,Psychic,16,4,12,Psychic,Psychic,90,55,10,9,9.9,18.9
6892,Meowstic,Meowstic (Male),Psychic,Dark,Confusion,Psychic,16,4,12,Energy Ball,Grass,90,55,10,9,8.2,17.2
6893,Meowstic,Meowstic (Female),Psychic,Dark,Confusion,Psychic,16,4,12,Shadow Ball,Ghost,100,55,10,9,9.2,18.2
6894,Meowstic,Meowstic (Female),Psychic,Dark,Confusion,Psychic,16,4,12,Psychic,Psychic,90,55,10,9,9.9,18.9
6895,Meowstic,Meowstic (Female),Psychic,Dark,Confusion,Psychic,16,4,12,Energy Ball,Grass,90,55,10,9,8.2,17.2
6896,Meowstic,Meowstic (Female),Psychic,Dark,Charm,Fairy,16,3,6,Shadow Ball,Ghost,100,55,15,10,6.13,16.13
6897,Meowstic,Meowstic (Female),Psychic,Dark,Charm,Fairy,16,3,6,Psychic,Psychic,90,55,15,10,6.6,16.6
6898,Meowstic,Meowstic (Female),Psychic,Dark,Charm,Fairy,16,3,6,Energy Ball,Grass,90,55,15,10,5.47,15.47
6899,Spritzee,Spritzee,Fairy,Dark,Charge Beam,Electric,5,3,11,Thunderbolt,Electric,90,55,7.5,3.33,10.93,14.26
6900,Spritzee,Spritzee,Fairy,Dark,Charge Beam,Electric,5,3,11,Draining Kiss,Fairy,60,55,7.5,3.33,8.8,12.13
6901,Spritzee,Spritzee,Fairy,Dark,Charm,Fairy,16,3,6,Thunderbolt,Electric,90,55,15,12,5.47,17.47
6902,Spritzee,Spritzee,Fairy,Dark,Charm,Fairy,16,3,6,Draining Kiss,Fairy,60,55,15,12,4.4,16.4
6903,Aromatisse,Aromatisse,Fairy,Dark,Charge Beam,Electric,5,3,11,Thunderbolt,Electric,90,55,7.5,3.33,10.93,14.26
6904,Aromatisse,Aromatisse,Fairy,Dark,Charge Beam,Electric,5,3,11,Draining Kiss,Fairy,60,55,7.5,3.33,8.8,12.13
6905,Aromatisse,Aromatisse,Fairy,Dark,Charge Beam,Electric,5,3,11,Moonblast,Fairy,110,60,9,3.33,13.44,16.77
6906,Aromatisse,Aromatisse,Fairy,Dark,Charge Beam,Electric,5,3,11,Psychic,Psychic,90,55,7.5,3.33,10.93,14.26
6907,Aromatisse,Aromatisse,Fairy,Dark,Charm,Fairy,16,3,6,Thunderbolt,Electric,90,55,15,12,5.47,17.47
6908,Aromatisse,Aromatisse,Fairy,Dark,Charm,Fairy,16,3,6,Draining Kiss,Fairy,60,55,15,12,4.4,16.4
6909,Aromatisse,Aromatisse,Fairy,Dark,Charm,Fairy,16,3,6,Moonblast,Fairy,110,60,15,12,8.07,20.07
6910,Aromatisse,Aromatisse,Fairy,Dark,Charm,Fairy,16,3,6,Psychic,Psychic,90,55,15,12,5.47,17.47
6911,Swirlix,Swirlix,Fairy,Dark,Tackle,Normal,3,1,2,Draining Kiss,Fairy,60,55,14,6,4.71,10.71
6912,Swirlix,Swirlix,Fairy,Dark,Tackle,Normal,3,1,2,Energy Ball,Grass,90,55,14,6,5.86,11.86
6913,Slurpuff,Slurpuff,Fairy,Dark,Tackle,Normal,3,1,2,Flamethrower,Fire,90,55,14,6,5.86,11.86
6914,Slurpuff,Slurpuff,Fairy,Dark,Tackle,Normal,3,1,2,Draining Kiss,Fairy,60,55,14,6,4.71,10.71
6915,Slurpuff,Slurpuff,Fairy,Dark,Tackle,Normal,3,1,2,Play Rough,Fairy,90,60,15,6,6.6,12.6
6916,Slurpuff,Slurpuff,Fairy,Dark,Tackle,Normal,3,1,2,Energy Ball,Grass,90,55,14,6,5.86,11.86
6917,Slurpuff,Slurpuff,Fairy,Dark,Charm,Fairy,16,3,6,Flamethrower,Fire,90,55,15,12,5.47,17.47
6918,Slurpuff,Slurpuff,Fairy,Dark,Charm,Fairy,16,3,6,Draining Kiss,Fairy,60,55,15,12,4.4,16.4
6919,Slurpuff,Slurpuff,Fairy,Dark,Charm,Fairy,16,3,6,Play Rough,Fairy,90,60,15,12,6.6,18.6
6920,Slurpuff,Slurpuff,Fairy,Dark,Charm,Fairy,16,3,6,Energy Ball,Grass,90,55,15,12,5.47,17.47
6921,Inkay,Inkay,Dark,Psychic,Peck,Flying,6,2,5,Psybeam,Psychic,70,60,12,6,5.33,11.33
6922,Inkay,Inkay,Dark,Psychic,Peck,Flying,6,2,5,Night Slash,Dark,50,35,7,6,7.86,13.86
6923,Inkay,Inkay,Dark,Psychic,Tackle,Normal,3,1,2,Psybeam,Psychic,70,60,15,6,4.27,10.27
6924,Inkay,Inkay,Dark,Psychic,Tackle,Normal,3,1,2,Night Slash,Dark,50,35,9,6,6.11,12.11
6925,Malamar,Malamar,Dark,Psychic,Peck,Flying,6,2,5,Hyper Beam,Normal,150,80,16,6,8.56,14.56
6926,Malamar,Malamar,Dark,Psychic,Peck,Flying,6,2,5,Psybeam,Psychic,70,60,12,6,5.33,11.33
6927,Malamar,Malamar,Dark,Psychic,Peck,Flying,6,2,5,Foul Play,Dark,70,45,9,6,8.56,14.56
6928,Malamar,Malamar,Dark,Psychic,Peck,Flying,6,2,5,Superpower,Fighting,85,40,8,6,9.75,15.75
6929,Malamar,Malamar,Dark,Psychic,Psycho Cut,Psychic,3,2,9,Hyper Beam,Normal,150,80,9,3,15.22,18.22
6930,Malamar,Malamar,Dark,Psychic,Psycho Cut,Psychic,3,2,9,Psybeam,Psychic,70,60,7,3,9.14,12.14
6931,Malamar,Malamar,Dark,Psychic,Psycho Cut,Psychic,3,2,9,Foul Play,Dark,70,45,5,3,15.4,18.4
6932,Malamar,Malamar,Dark,Psychic,Psycho Cut,Psychic,3,2,9,Superpower,Fighting,85,40,5,3,15.6,18.6
6933,Binacle,Binacle,Rock,Water,Scratch,Normal,4,1,2,Dig,Ground,100,80,20,8,4.6,12.6
6934,Binacle,Binacle,Rock,Water,Scratch,Normal,4,1,2,Cross Chop,Fighting,50,35,9,8,5.11,13.11
6935,Binacle,Binacle,Rock,Water,Scratch,Normal,4,1,2,Ancient Power,Rock,45,45,11.5,8,4.35,12.35
6936,Binacle,Binacle,Rock,Water,Mud-Slap,Normal,4,1,2,Dig,Ground,100,80,20,8,4.6,12.6
6937,Binacle,Binacle,Rock,Water,Mud-Slap,Normal,4,1,2,Cross Chop,Fighting,50,35,9,8,5.11,13.11
6938,Binacle,Binacle,Rock,Water,Mud-Slap,Normal,4,1,2,Ancient Power,Rock,45,45,11.5,8,4.35,12.35
6939,Barbaracle,Barbaracle,Rock,Water,Fury Cutter,Bug,2,1,4,Cross Chop,Fighting,50,35,4.5,4,10.22,14.22
6940,Barbaracle,Barbaracle,Rock,Water,Fury Cutter,Bug,2,1,4,Stone Edge,Rock,100,55,7,4,15.71,19.71
6941,Barbaracle,Barbaracle,Rock,Water,Fury Cutter,Bug,2,1,4,Grass Knot,Grass,90,50,6.5,4,12.62,16.62
6942,Barbaracle,Barbaracle,Rock,Water,Fury Cutter,Bug,2,1,4,Skull Bash,Normal,130,75,9.5,4,12.53,16.53
6943,Barbaracle,Barbaracle,Rock,Water,Water Gun,Water,3,1,3,Cross Chop,Fighting,50,35,6,6,7.67,13.67
6944,Barbaracle,Barbaracle,Rock,Water,Water Gun,Water,3,1,3,Stone Edge,Rock,100,55,9.5,6,11.58,17.58
6945,Barbaracle,Barbaracle,Rock,Water,Water Gun,Water,3,1,3,Grass Knot,Grass,90,50,8.5,6,9.65,15.65
6946,Barbaracle,Barbaracle,Rock,Water,Water Gun,Water,3,1,3,Skull Bash,Normal,130,75,12.5,6,9.52,15.52
6947,Barbaracle,Barbaracle,Rock,Water,Mud-Slap,Water,3,1,3,Cross Chop,Fighting,50,35,6,6,7.67,13.67
6948,Barbaracle,Barbaracle,Rock,Water,Mud-Slap,Water,3,1,3,Stone Edge,Rock,100,55,9.5,6,11.58,17.58
6949,Barbaracle,Barbaracle,Rock,Water,Mud-Slap,Water,3,1,3,Grass Knot,Grass,90,50,8.5,6,9.65,15.65
6950,Barbaracle,Barbaracle,Rock,Water,Mud-Slap,Water,3,1,3,Skull Bash,Normal,130,75,12.5,6,9.52,15.52
6951,Skrelp,Skrelp,Poison,Water,Acid,Poison,6,2,5,Aqua Tail,Water,50,35,7,7,6.57,13.57
6952,Skrelp,Skrelp,Poison,Water,Acid,Poison,6,2,5,Twister,Dragon,45,45,9,7,4.56,11.56
6953,Skrelp,Skrelp,Poison,Water,Acid,Poison,6,2,5,Sludge Bomb,Poison,80,50,10,7,8.8,15.8
6954,Skrelp,Skrelp,Poison,Water,Acid,Poison,6,2,5,Water Pulse,Water,70,60,12,7,5.33,12.33
6955,Skrelp,Skrelp,Poison,Water,Water Gun,Water,3,1,3,Aqua Tail,Water,50,35,6,6,7.67,13.67
6956,Skrelp,Skrelp,Poison,Water,Water Gun,Water,3,1,3,Twister,Dragon,45,45,7.5,6,5.47,11.47
6957,Skrelp,Skrelp,Poison,Water,Water Gun,Water,3,1,3,Sludge Bomb,Poison,80,50,8.5,6,10.35,16.35
6958,Skrelp,Skrelp,Poison,Water,Water Gun,Water,3,1,3,Water Pulse,Water,70,60,10,6,6.4,12.4
6959,Dragalge,Dragalge,Poison,Dragon,Acid,Poison,6,2,5,Aqua Tail,Water,50,35,7,7,6.57,13.57
6960,Dragalge,Dragalge,Poison,Dragon,Acid,Poison,6,2,5,Gunk Shot,Poison,130,75,15,7,9.53,16.53
6961,Dragalge,Dragalge,Poison,Dragon,Acid,Poison,6,2,5,Hydro Pump,Water,130,75,15,7,7.93,14.93
6962,Dragalge,Dragalge,Poison,Dragon,Acid,Poison,6,2,5,Outrage,Dragon,110,60,12,7,8.42,15.42
6963,Dragalge,Dragalge,Poison,Dragon,Water Gun,Water,3,1,3,Aqua Tail,Water,50,35,6,6,7.67,13.67
6964,Dragalge,Dragalge,Poison,Dragon,Water Gun,Water,3,1,3,Gunk Shot,Poison,130,75,12.5,6,11.44,17.44
6965,Dragalge,Dragalge,Poison,Dragon,Water Gun,Water,3,1,3,Hydro Pump,Water,130,75,12.5,6,9.52,15.52
6966,Dragalge,Dragalge,Poison,Dragon,Water Gun,Water,3,1,3,Outrage,Dragon,110,60,10,6,10.1,16.1
6967,Dragalge,Dragalge,Poison,Dragon,Dragon Tail,Dragon,13,3,9,Aqua Tail,Water,50,35,6,8,7.67,15.67
6968,Dragalge,Dragalge,Poison,Dragon,Dragon Tail,Dragon,13,3,9,Gunk Shot,Poison,130,75,13.5,8,10.59,18.59
6969,Dragalge,Dragalge,Poison,Dragon,Dragon Tail,Dragon,13,3,9,Hydro Pump,Water,130,75,13.5,8,8.81,16.81
6970,Dragalge,Dragalge,Poison,Dragon,Dragon Tail,Dragon,13,3,9,Outrage,Dragon,110,60,10.5,8,9.62,17.62
6971,Clauncher,Clauncher,Water,Dragon,Water Gun,Water,3,1,3,Aqua Jet,Water,45,45,7.5,8,6.67,14.67
6972,Clauncher,Clauncher,Water,Dragon,Water Gun,Water,3,1,3,Water Pulse,Water,70,60,10,8,7.7,15.7
6973,Clauncher,Clauncher,Water,Dragon,Water Gun,Water,3,1,3,Crabhammer,Water,85,50,8.5,8,10.94,18.94
6974,Clauncher,Clauncher,Water,Dragon,Smack Down,Rock,12,3,8,Aqua Jet,Water,45,45,9,7.33,5.56,12.89
6975,Clauncher,Clauncher,Water,Dragon,Smack Down,Rock,12,3,8,Water Pulse,Water,70,60,12,7.33,6.42,13.75
6976,Clauncher,Clauncher,Water,Dragon,Smack Down,Rock,12,3,8,Crabhammer,Water,85,50,10.5,7.33,8.86,16.19
6977,Clawitzer,Clawitzer,Water,Dragon,Water Gun,Water,3,1,3,Dark Pulse,Dark,80,50,8.5,8,8.59,16.59
6978,Clawitzer,Clawitzer,Water,Dragon,Water Gun,Water,3,1,3,Ice Beam,Ice,90,55,9.5,8,8.63,16.63
6979,Clawitzer,Clawitzer,Water,Dragon,Water Gun,Water,3,1,3,Water Pulse,Water,70,60,10,8,7.7,15.7
6980,Clawitzer,Clawitzer,Water,Dragon,Water Gun,Water,3,1,3,Crabhammer,Water,85,50,8.5,8,10.94,18.94
6981,Clawitzer,Clawitzer,Water,Dragon,Smack Down,Rock,12,3,8,Dark Pulse,Dark,80,50,10.5,7.33,6.95,14.28
6982,Clawitzer,Clawitzer,Water,Dragon,Smack Down,Rock,12,3,8,Ice Beam,Ice,90,55,10.5,7.33,7.81,15.14
6983,Clawitzer,Clawitzer,Water,Dragon,Smack Down,Rock,12,3,8,Water Pulse,Water,70,60,12,7.33,6.42,13.75
6984,Clawitzer,Clawitzer,Water,Dragon,Smack Down,Rock,12,3,8,Crabhammer,Water,85,50,10.5,7.33,8.86,16.19
6985,Sylveon,Sylveon,Fairy,Dragon,Quick Attack,Normal,5,2,7,Psyshock,Psychic,70,45,7,5,9.14,14.14
6986,Sylveon,Sylveon,Fairy,Dragon,Quick Attack,Normal,5,2,7,Draining Kiss,Fairy,60,55,8,5,8.25,13.25
6987,Sylveon,Sylveon,Fairy,Dragon,Quick Attack,Normal,5,2,7,Dazzling Gleam,Fairy,110,70,10,5,12.1,17.1
6988,Sylveon,Sylveon,Fairy,Dragon,Quick Attack,Normal,5,2,7,Moonblast,Fairy,110,60,9,5,13.44,18.44
6989,Sylveon,Sylveon,Fairy,Dragon,Quick Attack,Normal,5,2,7,Last Resort,Normal,90,55,8,5,10.25,15.25
