ID,Name,Full Name,Fast Move,Charge Move
5102,Sawsbuck,Sawsbuck (Winter Form),Take Down,Solar Beam
5103,Sawsbuck,Sawsbuck (Winter Form),Take Down,Wild Charge
5104,Emolga,Emolga,Thunder Shock,Discharge
5105,Emolga,Emolga,Thunder Shock,Aerial Ace
5106,Emolga,Emolga,Thunder Shock,Thunderbolt
5107,Emolga,Emolga,Quick Attack,Discharge
5108,Emolga,Emolga,Quick Attack,Aerial Ace
5109,Emolga,Emolga,Quick Attack,Thunderbolt
5110,Karrablast,Karrablast,Fury Cutter,Aerial Ace
5111,Karrablast,Karrablast,Fury Cutter,Drill Run
5112,Karrablast,Karrablast,Fury Cutter,Signal Beam
5113,Karrablast,Karrablast,Fury Cutter,X-Scissor
5114,Karrablast,Karrablast,Peck,Aerial Ace
5115,Karrablast,Karrablast,Peck,Drill Run
5116,Karrablast,Karrablast,Peck,Signal Beam
5117,Karrablast,Karrablast,Peck,X-Scissor
5118,Escavalier,Escavalier,Bug Bite,Megahorn
5119,Escavalier,Escavalier,Bug Bite,Aerial Ace
5120,Escavalier,Escavalier,Bug Bite,Drill Run
5121,Escavalier,Escavalier,Bug Bite,Acid Spray
5122,Escavalier,Escavalier,Counter,Megahorn
5123,Escavalier,Escavalier,Counter,Aerial Ace
5124,Escavalier,Escavalier,Counter,Drill Run
5125,Escavalier,Escavalier,Counter,Acid Spray
5126,Foongus,Foongus,Feint Attack,Body Slam
5127,Foongus,Foongus,Feint Attack,Grass Knot
5128,Foongus,Foongus,Feint Attack,Energy Ball
5129,Foongus,Foongus,Astonish,Body Slam
5130,Foongus,Foongus,Astonish,Grass Knot
5131,Foongus,Foongus,Astonish,Energy Ball
5132,Amoonguss,Amoonguss,Feint Attack,Sludge Bomb
5133,Amoonguss,Amoonguss,Feint Attack,Grass Knot
5134,Amoonguss,Amoonguss,Feint Attack,Foul Play
5135,Amoonguss,Amoonguss,Astonish,Sludge Bomb
5136,Amoonguss,Amoonguss,Astonish,Grass Knot
5137,Amoonguss,Amoonguss,Astonish,Foul Play
5138,Frillish,Frillish (Male),Bubble,Ice Beam
5139,Frillish,Frillish (Male),Bubble,Ominous Wind
5140,Frillish,Frillish (Male),Bubble,Night Shade
5141,Frillish,Frillish (Male),Hex,Ice Beam
5142,Frillish,Frillish (Male),Hex,Ominous Wind
5143,Frillish,Frillish (Male),Hex,Night Shade
5144,Frillish,Frillish (Female),Bubble,Ice Beam
5145,Frillish,Frillish (Female),Bubble,Ominous Wind
5146,Frillish,Frillish (Female),Bubble,Night Shade
5147,Frillish,Frillish (Female),Hex,Ice Beam
5148,Frillish,Frillish (Female),Hex,Ominous Wind
5149,Frillish,Frillish (Female),Hex,Night Shade
5150,Jellicent,Jellicent (Male),Bubble,Ice Beam
5151,Jellicent,Jellicent (Male),Bubble,Bubble Beam
5152,Jellicent,Jellicent (Male),Bubble,Shadow Ball
5153,Jellicent,Jellicent (Male),Hex,Ice Beam
5154,Jellicent,Jellicent (Male),Hex,Bubble Beam
5155,Jellicent,Jellicent (Male),Hex,Shadow Ball
5156,Jellicent,Jellicent (Female),Bubble,Ice Beam
5157,Jellicent,Jellicent (Female),Bubble,Bubble Beam
5158,Jellicent,Jellicent (Female),Bubble,Shadow Ball
5159,Jellicent,Jellicent (Female),Hex,Ice Beam
5160,Jellicent,Jellicent (Female),Hex,Bubble Beam
5161,Jellicent,Jellicent (Female),Hex,Shadow Ball
5162,Alomomola,Alomomola,Hidden Power,Blizzard
5163,Alomomola,Alomomola,Hidden Power,Hydro Pump
5164,Alomomola,Alomomola,Hidden Power,Psychic
5165,Alomomola,Alomomola,Waterfall,Blizzard
5166,Alomomola,Alomomola,Waterfall,Hydro Pump
5167,Alomomola,Alomomola,Waterfall,Psychic
5168,Joltik,Joltik,Sucker Punch,Discharge
5169,Joltik,Joltik,Sucker Punch,Bug Buzz
5170,Joltik,Joltik,Sucker Punch,Cross Poison
5171,Joltik,Joltik,Charge Beam,Discharge
5172,Joltik,Joltik,Charge Beam,Bug Buzz
5173,Joltik,Joltik,Charge Beam,Cross Poison
5174,Galvantula,Galvantula,Fury Cutter,Discharge
5175,Galvantula,Galvantula,Fury Cutter,Bug Buzz
5176,Galvantula,Galvantula,Fury Cutter,Cross Poison
5177,Galvantula,Galvantula,Fury Cutter,Energy Ball
5178,Galvantula,Galvantula,Fury Cutter,Lunge
5179,Galvantula,Galvantula,Volt Switch,Discharge
5180,Galvantula,Galvantula,Volt Switch,Bug Buzz
5181,Galvantula,Galvantula,Volt Switch,Cross Poison
5182,Galvantula,Galvantula,Volt Switch,Energy Ball
5183,Galvantula,Galvantula,Volt Switch,Lunge
5184,Ferroseed,Ferroseed,Tackle,Flash Cannon
5185,Ferroseed,Ferroseed,Tackle,Iron Head
5186,Ferroseed,Ferroseed,Tackle,Gyro Ball
5187,Ferroseed,Ferroseed,Metal Claw,Flash Cannon
5188,Ferroseed,Ferroseed,Metal Claw,Iron Head
5189,Ferroseed,Ferroseed,Metal Claw,Gyro Ball
5190,Ferrothorn,Ferrothorn,Metal Claw,Flash Cannon
5191,Ferrothorn,Ferrothorn,Metal Claw,Thunder
5192,Ferrothorn,Ferrothorn,Metal Claw,Power Whip
5193,Ferrothorn,Ferrothorn,Metal Claw,Acid Spray
5194,Ferrothorn,Ferrothorn,Metal Claw,Mirror Shot
5195,Ferrothorn,Ferrothorn,Bullet Seed,Flash Cannon
5196,Ferrothorn,Ferrothorn,Bullet Seed,Thunder
5197,Ferrothorn,Ferrothorn,Bullet Seed,Power Whip
5198,Ferrothorn,Ferrothorn,Bullet Seed,Acid Spray
5199,Ferrothorn,Ferrothorn,Bullet Seed,Mirror Shot
5200,Klink,Klink,Charge Beam,Vise Grip
5201,Klink,Klink,Charge Beam,Discharge
5202,Klink,Klink,Charge Beam,Zap Cannon
5203,Klink,Klink,Volt Switch,Vise Grip
5204,Klink,Klink,Volt Switch,Discharge
5205,Klink,Klink,Volt Switch,Zap Cannon
5206,Klang,Klang,Thunder Shock,Vise Grip
5207,Klang,Klang,Thunder Shock,Thunderbolt
5208,Klang,Klang,Thunder Shock,Zap Cannon
5209,Klang,Klang,Charge Beam,Vise Grip
5210,Klang,Klang,Charge Beam,Thunderbolt
5211,Klang,Klang,Charge Beam,Zap Cannon
5212,Klinklang,Klinklang,Thunder Shock,Hyper Beam
5213,Klinklang,Klinklang,Thunder Shock,Flash Cannon
5214,Klinklang,Klinklang,Thunder Shock,Zap Cannon
5215,Klinklang,Klinklang,Thunder Shock,Mirror Shot
5216,Klinklang,Klinklang,Charge Beam,Hyper Beam
5217,Klinklang,Klinklang,Charge Beam,Flash Cannon
5218,Klinklang,Klinklang,Charge Beam,Zap Cannon
5219,Klinklang,Klinklang,Charge Beam,Mirror Shot
5220,Tynamo,Tynamo,Spark,Struggle
5221,Tynamo,Tynamo,Tackle,Struggle
5222,Eelektrik,Eelektrik,Spark,Discharge
5223,Eelektrik,Eelektrik,Spark,Thunderbolt
5224,Eelektrik,Eelektrik,Spark,Crunch
5225,Eelektrik,Eelektrik,Acid,Discharge
5226,Eelektrik,Eelektrik,Acid,Thunderbolt
5227,Eelektrik,Eelektrik,Acid,Crunch
5228,Eelektross,Eelektross,Spark,Thunderbolt
5229,Eelektross,Eelektross,Spark,Dragon Claw
5230,Eelektross,Eelektross,Spark,Crunch
5231,Eelektross,Eelektross,Spark,Acid Spray
5232,Eelektross,Eelektross,Acid,Thunderbolt
5233,Eelektross,Eelektross,Acid,Dragon Claw
5234,Eelektross,Eelektross,Acid,Crunch
5235,Eelektross,Eelektross,Acid,Acid Spray
5236,Elgyem,Elgyem,Confusion,Dark Pulse
5237,Elgyem,Elgyem,Confusion,Psybeam
5238,Elgyem,Elgyem,Confusion,Psychic
5239,Elgyem,Elgyem,Astonish,Dark Pulse
5240,Elgyem,Elgyem,Astonish,Psybeam
5241,Elgyem,Elgyem,Astonish,Psychic
5242,Beheeyem,Beheeyem,Confusion,Dark Pulse
5243,Beheeyem,Beheeyem,Confusion,Rock Slide
5244,Beheeyem,Beheeyem,Confusion,Psychic
5245,Beheeyem,Beheeyem,Astonish,Dark Pulse
5246,Beheeyem,Beheeyem,Astonish,Rock Slide
5247,Beheeyem,Beheeyem,Astonish,Psychic
5248,Litwick,Litwick,Ember,Heat Wave
5249,Litwick,Litwick,Ember,Flame Charge
5250,Litwick,Litwick,Ember,Flame Burst
5251,Litwick,Litwick,Astonish,Heat Wave
5252,Litwick,Litwick,Astonish,Flame Charge
5253,Litwick,Litwick,Astonish,Flame Burst
5254,Lampent,Lampent,Ember,Heat Wave
5255,Lampent,Lampent,Ember,Flame Burst
5256,Lampent,Lampent,Ember,Energy Ball
5257,Lampent,Lampent,Astonish,Heat Wave
5258,Lampent,Lampent,Astonish,Flame Burst
5259,Lampent,Lampent,Astonish,Energy Ball
5260,Chandelure,Chandelure,Hex,Shadow Ball
5261,Chandelure,Chandelure,Hex,Flame Charge
5262,Chandelure,Chandelure,Hex,Overheat
5263,Chandelure,Chandelure,Hex,Energy Ball
5264,Chandelure,Chandelure,Fire Spin,Shadow Ball
5265,Chandelure,Chandelure,Fire Spin,Flame Charge
5266,Chandelure,Chandelure,Fire Spin,Overheat
5267,Chandelure,Chandelure,Fire Spin,Energy Ball
5268,Chandelure,Chandelure,Incinerate,Shadow Ball
5269,Chandelure,Chandelure,Incinerate,Flame Charge
5270,Chandelure,Chandelure,Incinerate,Overheat
5271,Chandelure,Chandelure,Incinerate,Energy Ball
5272,Axew,Axew,Scratch,Aqua Tail
5273,Axew,Axew,Scratch,Dragon Pulse
5274,Axew,Axew,Scratch,Dragon Claw
5275,Axew,Axew,Iron Tail,Aqua Tail
5276,Axew,Axew,Iron Tail,Dragon Pulse
5277,Axew,Axew,Iron Tail,Dragon Claw
5278,Fraxure,Fraxure,Dragon Tail,Night Slash
5279,Fraxure,Fraxure,Dragon Tail,Aqua Tail
5280,Fraxure,Fraxure,Dragon Tail,Dragon Claw
5281,Fraxure,Fraxure,Iron Tail,Night Slash
5282,Fraxure,Fraxure,Iron Tail,Aqua Tail
5283,Fraxure,Fraxure,Iron Tail,Dragon Claw
5284,Haxorus,Haxorus,Counter,Earthquake
5285,Haxorus,Haxorus,Counter,Night Slash
5286,Haxorus,Haxorus,Counter,Dragon Claw
5287,Haxorus,Haxorus,Counter,Surf
5288,Haxorus,Haxorus,Dragon Tail,Earthquake
5289,Haxorus,Haxorus,Dragon Tail,Night Slash
5290,Haxorus,Haxorus,Dragon Tail,Dragon Claw
5291,Haxorus,Haxorus,Dragon Tail,Surf
5292,Cubchoo,Cubchoo,Powder Snow,Ice Punch
5293,Cubchoo,Cubchoo,Powder Snow,Play Rough
5294,Cubchoo,Cubchoo,Powder Snow,Icy Wind
5295,Cubchoo,Cubchoo,Charm,Ice Punch
5296,Cubchoo,Cubchoo,Charm,Play Rough
5297,Cubchoo,Cubchoo,Charm,Icy Wind
5298,Beartic,Beartic,Powder Snow,Ice Punch
5299,Beartic,Beartic,Powder Snow,Play Rough
5300,Beartic,Beartic,Powder Snow,Surf
5301,Beartic,Beartic,Charm,Ice Punch
5302,Beartic,Beartic,Charm,Play Rough
5303,Beartic,Beartic,Charm,Surf
5304,Cryogonal,Cryogonal,Ice Shard,Night Slash
5305,Cryogonal,Cryogonal,Ice Shard,Water Pulse
5306,Cryogonal,Cryogonal,Ice Shard,Solar Beam
5307,Cryogonal,Cryogonal,Ice Shard,Aurora Beam
5308,Cryogonal,Cryogonal,Frost Breath,Night Slash
5309,Cryogonal,Cryogonal,Frost Breath,Water Pulse
5310,Cryogonal,Cryogonal,Frost Breath,Solar Beam
5311,Cryogonal,Cryogonal,Frost Breath,Aurora Beam
5312,Shelmet,Shelmet,Acid,Bug Buzz
5313,Shelmet,Shelmet,Acid,Signal Beam
5314,Shelmet,Shelmet,Acid,Body Slam
5315,Shelmet,Shelmet,Infestation,Bug Buzz
5316,Shelmet,Shelmet,Infestation,Signal Beam
5317,Shelmet,Shelmet,Infestation,Body Slam
5318,Accelgor,Accelgor,Acid,Bug Buzz
5319,Accelgor,Accelgor,Acid,Signal Beam
5320,Accelgor,Accelgor,Acid,Focus Blast
5321,Accelgor,Accelgor,Acid,Acid Spray
5322,Accelgor,Accelgor,Infestation,Bug Buzz
5323,Accelgor,Accelgor,Infestation,Signal Beam
5324,Accelgor,Accelgor,Infestation,Focus Blast
5325,Accelgor,Accelgor,Infestation,Acid Spray
5326,Stunfisk,Stunfisk,Thunder Shock,Discharge
5327,Stunfisk,Stunfisk,Thunder Shock,Mud Bomb
5328,Stunfisk,Stunfisk,Thunder Shock,Muddy Water
5329,Stunfisk,Stunfisk,Mud Shot,Discharge
5330,Stunfisk,Stunfisk,Mud Shot,Mud Bomb
5331,Stunfisk,Stunfisk,Mud Shot,Muddy Water
5332,Stunfisk,Stunfisk (Galarian Stunfisk),Mud Shot,Earthquake
5333,Stunfisk,Stunfisk (Galarian Stunfisk),Mud Shot,Flash Cannon
5334,Stunfisk,Stunfisk (Galarian Stunfisk),Mud Shot,Rock Slide
5335,Stunfisk,Stunfisk (Galarian Stunfisk),Mud Shot,Muddy Water
5336,Stunfisk,Stunfisk (Galarian Stunfisk),Metal Claw,Earthquake
5337,Stunfisk,Stunfisk (Galarian Stunfisk),Metal Claw,Flash Cannon
5338,Stunfisk,Stunfisk (Galarian Stunfisk),Metal Claw,Rock Slide
5339,Stunfisk,Stunfisk (Galarian Stunfisk),Metal Claw,Muddy Water
5340,Mienfoo,Mienfoo,Low Kick,Low Sweep
5341,Mienfoo,Mienfoo,Low Kick,Brick Break
5342,Mienfoo,Mienfoo,Low Kick,Focus Blast
5343,Mienfoo,Mienfoo,Pound,Low Sweep
5344,Mienfoo,Mienfoo,Pound,Brick Break
5345,Mienfoo,Mienfoo,Pound,Focus Blast
5346,Mienshao,Mienshao,Low Kick,Stone Edge
5347,Mienshao,Mienshao,Low Kick,Brick Break
5348,Mienshao,Mienshao,Low Kick,Grass Knot
5349,Mienshao,Mienshao,Poison Jab,Stone Edge
5350,Mienshao,Mienshao,Poison Jab,Brick Break
5351,Mienshao,Mienshao,Poison Jab,Grass Knot
5352,Golett,Golett,Mud-Slap,Shadow Punch
5353,Golett,Golett,Mud-Slap,Brick Break
5354,Golett,Golett,Mud-Slap,Night Shade
5355,Golett,Golett,Astonish,Shadow Punch
5356,Golett,Golett,Astonish,Brick Break
5357,Golett,Golett,Astonish,Night Shade
5358,Golurk,Golurk,Mud-Slap,Shadow Punch
5359,Golurk,Golurk,Mud-Slap,Dynamic Punch
5360,Golurk,Golurk,Mud-Slap,Earth Power
5361,Golurk,Golurk,Astonish,Shadow Punch
5362,Golurk,Golurk,Astonish,Dynamic Punch
5363,Golurk,Golurk,Astonish,Earth Power
5364,Pawniard,Pawniard,Fury Cutter,Night Slash
5365,Pawniard,Pawniard,Fury Cutter,Iron Head
5366,Pawniard,Pawniard,Fury Cutter,X-Scissor
5367,Pawniard,Pawniard,Scratch,Night Slash
5368,Pawniard,Pawniard,Scratch,Iron Head
5369,Pawniard,Pawniard,Scratch,X-Scissor
5370,Bisharp,Bisharp,Metal Claw,Dark Pulse
5371,Bisharp,Bisharp,Metal Claw,Iron Head
5372,Bisharp,Bisharp,Metal Claw,X-Scissor
5373,Bisharp,Bisharp,Metal Claw,Focus Blast
5374,Bisharp,Bisharp,Snarl,Dark Pulse
5375,Bisharp,Bisharp,Snarl,Iron Head
5376,Bisharp,Bisharp,Snarl,X-Scissor
5377,Bisharp,Bisharp,Snarl,Focus Blast
5378,Bouffalant,Bouffalant,Mud Shot,Megahorn
5379,Bouffalant,Bouffalant,Mud Shot,Earthquake
5380,Bouffalant,Bouffalant,Mud Shot,Stomp
5381,Bouffalant,Bouffalant,Mud Shot,Skull Bash
5382,Bouffalant,Bouffalant,Zen Headbutt,Megahorn
5383,Bouffalant,Bouffalant,Zen Headbutt,Earthquake
5384,Bouffalant,Bouffalant,Zen Headbutt,Stomp
5385,Bouffalant,Bouffalant,Zen Headbutt,Skull Bash
5386,Rufflet,Rufflet,Wing Attack,Aerial Ace
5387,Rufflet,Rufflet,Wing Attack,Rock Tomb
5388,Rufflet,Rufflet,Wing Attack,Brave Bird
5389,Rufflet,Rufflet,Peck,Aerial Ace
5390,Rufflet,Rufflet,Peck,Rock Tomb
5391,Rufflet,Rufflet,Peck,Brave Bird
5392,Braviary,Braviary,Steel Wing,Heat Wave
5393,Braviary,Braviary,Steel Wing,Rock Slide
5394,Braviary,Braviary,Steel Wing,Close Combat
5395,Braviary,Braviary,Steel Wing,Brave Bird
5396,Braviary,Braviary,Air Slash,Heat Wave
5397,Braviary,Braviary,Air Slash,Rock Slide
5398,Braviary,Braviary,Air Slash,Close Combat
5399,Braviary,Braviary,Air Slash,Brave Bird
5400,Vullaby,Vullaby,Feint Attack,Dark Pulse
5401,Vullaby,Vullaby,Feint Attack,Brave Bird
5402,Vullaby,Vullaby,Feint Attack,Foul Play
5403,Vullaby,Vullaby,Air Slash,Dark Pulse
5404,Vullaby,Vullaby,Air Slash,Brave Bird
5405,Vullaby,Vullaby,Air Slash,Foul Play
5406,Mandibuzz,Mandibuzz,Air Slash,Dark Pulse
5407,Mandibuzz,Mandibuzz,Air Slash,Aerial Ace
5408,Mandibuzz,Mandibuzz,Air Slash,Shadow Ball
5409,Mandibuzz,Mandibuzz,Air Slash,Foul Play
5410,Mandibuzz,Mandibuzz,Snarl,Dark Pulse
5411,Mandibuzz,Mandibuzz,Snarl,Aerial Ace
5412,Mandibuzz,Mandibuzz,Snarl,Shadow Ball
5413,Mandibuzz,Mandibuzz,Snarl,Foul Play
5414,Heatmor,Heatmor,Lick,Flamethrower
5415,Heatmor,Heatmor,Lick,Thunder Punch
5416,Heatmor,Heatmor,Lick,Power-Up Punch
5417,Heatmor,Heatmor,Fire Spin,Flamethrower
5418,Heatmor,Heatmor,Fire Spin,Thunder Punch
5419,Heatmor,Heatmor,Fire Spin,Power-Up Punch
5420,Durant,Durant,Bug Bite,Stone Edge
5421,Durant,Durant,Bug Bite,Iron Head
5422,Durant,Durant,Bug Bite,X-Scissor
5423,Durant,Durant,Metal Claw,Stone Edge
5424,Durant,Durant,Metal Claw,Iron Head
5425,Durant,Durant,Metal Claw,X-Scissor
5426,Deino,Deino,Dragon Breath,Dragon Pulse
5427,Deino,Deino,Dragon Breath,Body Slam
5428,Deino,Deino,Dragon Breath,Crunch
5429,Deino,Deino,Tackle,Dragon Pulse
5430,Deino,Deino,Tackle,Body Slam
5431,Deino,Deino,Tackle,Crunch
5432,Zweilous,Zweilous,Bite,Dark Pulse
5433,Zweilous,Zweilous,Bite,Dragon Pulse
5434,Zweilous,Zweilous,Bite,Body Slam
5435,Zweilous,Zweilous,Dragon Breath,Dark Pulse
5436,Zweilous,Zweilous,Dragon Breath,Dragon Pulse
5437,Zweilous,Zweilous,Dragon Breath,Body Slam
5438,Hydreigon,Hydreigon,Bite,Dark Pulse
5439,Hydreigon,Hydreigon,Bite,Flash Cannon
5440,Hydreigon,Hydreigon,Bite,Dragon Pulse
5441,Hydreigon,Hydreigon,Dragon Breath,Dark Pulse
5442,Hydreigon,Hydreigon,Dragon Breath,Flash Cannon
5443,Hydreigon,Hydreigon,Dragon Breath,Dragon Pulse
5444,Cobalion,Cobalion,Metal Claw,Stone Edge
5445,Cobalion,Cobalion,Metal Claw,Iron Head
5446,Cobalion,Cobalion,Metal Claw,Close Combat
5447,Cobalion,Cobalion,Metal Claw,Sacred Sword
5448,Cobalion,Cobalion,Zen Headbutt,Stone Edge
5449,Cobalion,Cobalion,Zen Headbutt,Iron Head
5450,Cobalion,Cobalion,Zen Headbutt,Close Combat
5451,Cobalion,Cobalion,Zen Headbutt,Sacred Sword
5452,Terrakion,Terrakion,Zen Headbutt,Earthquake
5453,Terrakion,Terrakion,Zen Headbutt,Rock Slide
5454,Terrakion,Terrakion,Zen Headbutt,Close Combat
5455,Terrakion,Terrakion,Zen Headbutt,Sacred Sword
5456,Terrakion,Terrakion,Smack Down,Earthquake
5457,Terrakion,Terrakion,Smack Down,Rock Slide
5458,Terrakion,Terrakion,Smack Down,Close Combat
5459,Terrakion,Terrakion,Smack Down,Sacred Sword
5460,Virizion,Virizion,Quick Attack,Stone Edge
5461,Virizion,Virizion,Quick Attack,Leaf Blade
5462,Virizion,Virizion,Quick Attack,Close Combat
5463,Virizion,Virizion,Quick Attack,Sacred Sword
5464,Virizion,Virizion,Zen Headbutt,Stone Edge
5465,Virizion,Virizion,Zen Headbutt,Leaf Blade
5466,Virizion,Virizion,Zen Headbutt,Close Combat
5467,Virizion,Virizion,Zen Headbutt,Sacred Sword
5468,Tornadus,Tornadus (Incarnate Forme),Bite,Hyper Beam
5469,Tornadus,Tornadus (Incarnate Forme),Bite,Dark Pulse
5470,Tornadus,Tornadus (Incarnate Forme),Bite,Hurricane
5471,Tornadus,Tornadus (Incarnate Forme),Bite,Grass Knot
5472,Tornadus,Tornadus (Incarnate Forme),Air Slash,Hyper Beam
5473,Tornadus,Tornadus (Incarnate Forme),Air Slash,Dark Pulse
5474,Tornadus,Tornadus (Incarnate Forme),Air Slash,Hurricane
5475,Tornadus,Tornadus (Incarnate Forme),Air Slash,Grass Knot
5476,Tornadus,Tornadus (Therian Forme),Astonish,Heat Wave
5477,Tornadus,Tornadus (Therian Forme),Astonish,Psychic
5478,Tornadus,Tornadus (Therian Forme),Astonish,Hurricane
5479,Tornadus,Tornadus (Therian Forme),Astonish,Focus Blast
5480,Tornadus,Tornadus (Therian Forme),Gust,Heat Wave
5481,Tornadus,Tornadus (Therian Forme),Gust,Psychic
5482,Tornadus,Tornadus (Therian Forme),Gust,Hurricane
5483,Tornadus,Tornadus (Therian Forme),Gust,Focus Blast
5484,Thundurus,Thundurus (Incarnate Forme),Thunder Shock,Thunder Punch
5485,Thundurus,Thundurus (Incarnate Forme),Thunder Shock,Thunder
5486,Thundurus,Thundurus (Incarnate Forme),Thunder Shock,Brick Break
5487,Thundurus,Thundurus (Incarnate Forme),Thunder Shock,Crunch
5488,Thundurus,Thundurus (Incarnate Forme),Astonish,Thunder Punch
5489,Thundurus,Thundurus (Incarnate Forme),Astonish,Thunder
5490,Thundurus,Thundurus (Incarnate Forme),Astonish,Brick Break
5491,Thundurus,Thundurus (Incarnate Forme),Astonish,Crunch
5492,Thundurus,Thundurus (Therian Forme),Bite,Thunder
5493,Thundurus,Thundurus (Therian Forme),Bite,Thunderbolt
5494,Thundurus,Thundurus (Therian Forme),Bite,Sludge Wave
5495,Thundurus,Thundurus (Therian Forme),Bite,Focus Blast
5496,Thundurus,Thundurus (Therian Forme),Volt Switch,Thunder
5497,Thundurus,Thundurus (Therian Forme),Volt Switch,Thunderbolt
5498,Thundurus,Thundurus (Therian Forme),Volt Switch,Sludge Wave
5499,Thundurus,Thundurus (Therian Forme),Volt Switch,Focus Blast
5500,Reshiram,Reshiram,Dragon Breath,Stone Edge
5501,Reshiram,Reshiram,Dragon Breath,Overheat
5502,Reshiram,Reshiram,Dragon Breath,Crunch
5503,Reshiram,Reshiram,Dragon Breath,Draco Meteor
5504,Reshiram,Reshiram,Fire Fang,Stone Edge
5505,Reshiram,Reshiram,Fire Fang,Overheat
5506,Reshiram,Reshiram,Fire Fang,Crunch
5507,Reshiram,Reshiram,Fire Fang,Draco Meteor
5508,Zekrom,Zekrom,Dragon Breath,Flash Cannon
5509,Zekrom,Zekrom,Dragon Breath,Wild Charge
5510,Zekrom,Zekrom,Dragon Breath,Outrage
5511,Zekrom,Zekrom,Dragon Breath,Crunch
5512,Zekrom,Zekrom,Charge Beam,Flash Cannon
5513,Zekrom,Zekrom,Charge Beam,Wild Charge
5514,Zekrom,Zekrom,Charge Beam,Outrage
5515,Zekrom,Zekrom,Charge Beam,Crunch
5516,Landorus,Landorus (Incarnate Forme),Mud Shot,Rock Slide
5517,Landorus,Landorus (Incarnate Forme),Mud Shot,Focus Blast
5518,Landorus,Landorus (Incarnate Forme),Mud Shot,Outrage
5519,Landorus,Landorus (Incarnate Forme),Mud Shot,Earth Power
5520,Landorus,Landorus (Incarnate Forme),Rock Throw,Rock Slide
5521,Landorus,Landorus (Incarnate Forme),Rock Throw,Focus Blast
5522,Landorus,Landorus (Incarnate Forme),Rock Throw,Outrage
5523,Landorus,Landorus (Incarnate Forme),Rock Throw,Earth Power
5524,Landorus,Landorus (Therian Forme),Mud Shot,Earthquake
5525,Landorus,Landorus (Therian Forme),Mud Shot,Stone Edge
5526,Landorus,Landorus (Therian Forme),Mud Shot,Bulldoze
5527,Landorus,Landorus (Therian Forme),Mud Shot,Superpower
5528,Landorus,Landorus (Therian Forme),Extrasensory,Earthquake
5529,Landorus,Landorus (Therian Forme),Extrasensory,Stone Edge
5530,Landorus,Landorus (Therian Forme),Extrasensory,Bulldoze
5531,Landorus,Landorus (Therian Forme),Extrasensory,Superpower
5532,Kyurem,Kyurem,Dragon Breath,Blizzard
5533,Kyurem,Kyurem,Dragon Breath,Dragon Claw
5534,Kyurem,Kyurem,Dragon Breath,Draco Meteor
5535,Kyurem,Kyurem,Steel Wing,Blizzard
5536,Kyurem,Kyurem,Steel Wing,Dragon Claw
5537,Kyurem,Kyurem,Steel Wing,Draco Meteor
5538,Meloetta,Meloetta (Aria Forme),Quick Attack,Hyper Beam
5539,Meloetta,Meloetta (Aria Forme),Quick Attack,Psyshock
5540,Meloetta,Meloetta (Aria Forme),Quick Attack,Thunderbolt
5541,Meloetta,Meloetta (Aria Forme),Quick Attack,Dazzling Gleam
5542,Meloetta,Meloetta (Aria Forme),Confusion,Hyper Beam
5543,Meloetta,Meloetta (Aria Forme),Confusion,Psyshock
5544,Meloetta,Meloetta (Aria Forme),Confusion,Thunderbolt
5545,Meloetta,Meloetta (Aria Forme),Confusion,Dazzling Gleam
5546,Genesect,Genesect,Fury Cutter,Hyper Beam
5547,Genesect,Genesect,Fury Cutter,Magnet Bomb
5548,Genesect,Genesect,Fury Cutter,X-Scissor
5549,Genesect,Genesect,Metal Claw,Hyper Beam
5550,Genesect,Genesect,Metal Claw,Magnet Bomb
5551,Genesect,Genesect,Metal Claw,X-Scissor
5552,Genesect,Genesect (Burn Drive),Fury Cutter,Flamethrower
5553,Genesect,Genesect (Burn Drive),Fury Cutter,Magnet Bomb
5554,Genesect,Genesect (Burn Drive),Fury Cutter,X-Scissor
5555,Genesect,Genesect (Burn Drive),Fury Cutter,Techno Blast - Fire
5556,Genesect,Genesect (Burn Drive),Metal Claw,Flamethrower
5557,Genesect,Genesect (Burn Drive),Metal Claw,Magnet Bomb
5558,Genesect,Genesect (Burn Drive),Metal Claw,X-Scissor
5559,Genesect,Genesect (Burn Drive),Metal Claw,Techno Blast - Fire
5560,Chespin,Chespin,Vine Whip,Seed Bomb
5561,Chespin,Chespin,Vine Whip,Body Slam
5562,Chespin,Chespin,Vine Whip,Gyro Ball
5563,Chespin,Chespin,Take Down,Seed Bomb
5564,Chespin,Chespin,Take Down,Body Slam
5565,Chespin,Chespin,Take Down,Gyro Ball
5566,Quilladin,Quilladin,Low Kick,Body Slam
5567,Quilladin,Quilladin,Low Kick,Gyro Ball
5568,Quilladin,Quilladin,Low Kick,Energy Ball
5569,Quilladin,Quilladin,Vine Whip,Body Slam
5570,Quilladin,Quilladin,Vine Whip,Gyro Ball
5571,Quilladin,Quilladin,Vine Whip,Energy Ball
5572,Chesnaught,Chesnaught,Low Kick,Solar Beam
5573,Chesnaught,Chesnaught,Low Kick,Gyro Ball
5574,Chesnaught,Chesnaught,Low Kick,Energy Ball
5575,Chesnaught,Chesnaught,Low Kick,Superpower
5576,Chesnaught,Chesnaught,Vine Whip,Solar Beam
5577,Chesnaught,Chesnaught,Vine Whip,Gyro Ball
